Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Diameter,Height,Crown height,Crown Spread,Contributors,Last inspection,Health,Last Pruned,Note
538,Deodar Cedar,Cedrus deodara,37.31672263,-122.0469299,"22""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
539,Deodar Cedar,Cedrus deodara,37.3168486,-122.0470262,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
540,Coast Live Oak,Quercus agrifolia,37.31688232,-122.0470311,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
541,Coast Live Oak,Quercus agrifolia,37.31692052,-122.047041,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
542,Coast Live Oak,Quercus agrifolia,37.31693109,-122.0470572,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
543,Deodar Cedar,Cedrus deodara,37.31695367,-122.0470855,"34""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
544,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.31699846,-122.0470737,"10""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
545,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.31701941,-122.0471266,"16""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
546,Deodar Cedar,Cedrus deodara,37.31706602,-122.0471793,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
547,Deodar Cedar,Cedrus deodara,37.31710321,-122.0471737,"30""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
548,Deodar Cedar,Cedrus deodara,37.31717291,-122.0472175,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
549,Plum Tree,Prunus domestica,37.3171037,-122.0472186,"1""-6""",1'-15',,,,,20% - Critical,04/04/2022,Removal
550,Coast Live Oak,Quercus agrifolia,37.31718017,-122.0472582,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
551,Coast Live Oak,Quercus agrifolia,37.31721235,-122.0472766,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
552,Deodar Cedar,Cedrus deodara,37.31729404,-122.0472678,"35""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
554,Deodar Cedar,Cedrus deodara,37.31735744,-122.047304,"16""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
555,Deodar Cedar,Cedrus deodara,37.31742804,-122.0473217,"16""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
556,Deodar Cedar,Cedrus deodara,37.31751799,-122.0473793,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
557,Deodar Cedar,Cedrus deodara,37.31755791,-122.0473958,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
558,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.31761348,-122.047425,"10""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
559,Deodar Cedar,Cedrus deodara,37.31767273,-122.0474407,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
560,Deodar Cedar,Cedrus deodara,37.31774241,-122.0475034,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
561,Deodar Cedar,Cedrus deodara,37.31779347,-122.0475217,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
562,Deodar Cedar,Cedrus deodara,37.31785259,-122.0475345,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Remove Codominant Leader"
563,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.31792746,-122.0475702,"11""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
564,Coast Live Oak,Quercus agrifolia,37.31794518,-122.0476034,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal/Grind
565,Deodar Cedar,Cedrus deodara,37.31797444,-122.0475955,"16""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
566,Deodar Cedar,Cedrus deodara,37.31803839,-122.0476278,"19""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
567,Deodar Cedar,Cedrus deodara,37.3181233,-122.0476877,"17""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
568,Coast Live Oak,Quercus agrifolia,37.31814274,-122.0476896,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
569,Coast Live Oak,Quercus agrifolia,37.31814624,-122.0476931,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Removal
570,Deodar Cedar,Cedrus deodara,37.31818834,-122.0477043,"22""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
571,Deodar Cedar,Cedrus deodara,37.31832052,-122.0477887,"35""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
572,Coast Live Oak,Quercus agrifolia,37.31825232,-122.0477333,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
573,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.3184829,-122.0478562,"28""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
574,Deodar Cedar,Cedrus deodara,37.31854127,-122.0478759,"20""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning  /  Remove lower limbs"
575,Deodar Cedar,Cedrus deodara,37.31860803,-122.0479038,"43""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
576,Deodar Cedar,Cedrus deodara,37.31884121,-122.0479988,"18""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
577,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.31888491,-122.0480275,"13""",31'-45',,,,,60% - Fair,04/04/2022,Crown Clean  /  Crown Raise
578,Deodar Cedar,Cedrus deodara,37.31892899,-122.0480548,"21""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
579,Deodar Cedar,Cedrus deodara,37.31904138,-122.048125,"25""",46'-60',,,,,60% - Fair,04/04/2022,"Crown clean, crown raise, and clearance pruning"
580,American Sycamore,Platanus occidentalis,37.32231644,-122.0446779,"11""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
581,American Sycamore,Platanus occidentalis,37.32224047,-122.0446777,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
582,American Sycamore,Platanus occidentalis,37.3,-122.0,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
583,American Sycamore,Platanus occidentalis,37,-122,"8""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
584,American Sycamore,Platanus occidentalis,37.3219713,-122.0446713,"8""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
585,American Sycamore,Platanus occidentalis,37.32203996,-122.0443981,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
586,American Sycamore,Platanus occidentalis,37.32210647,-122.0444433,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
587,American Sycamore,Platanus occidentalis,37.32216849,-122.0444254,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
588,American Sycamore,Platanus occidentalis,37.32223046,-122.0444129,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
589,American Sycamore,Platanus occidentalis,37.32229156,-122.0444192,"8""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
590,American Sycamore,Platanus occidentalis,37.32203456,-122.0442045,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
591,American Sycamore,Platanus occidentalis,37.32208365,-122.0441427,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
592,American Sycamore,Platanus occidentalis,37.32211096,-122.0441865,"8""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
593,American Sycamore,Platanus occidentalis,37.32219024,-122.044169,"7""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
594,American Sycamore,Platanus occidentalis,37.32225259,-122.0441701,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
595,American Sycamore,Platanus occidentalis,37.32231256,-122.0441607,"6""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
596,American Sycamore,Platanus occidentalis,37.32236776,-122.0441619,"8""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
597,American Sycamore,Platanus occidentalis,37.322114,-122.0440015,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
598,American Sycamore,Platanus occidentalis,37.32212384,-122.0439034,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
599,American Sycamore,Platanus occidentalis,37.32213145,-122.0437763,"4""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
600,American Sycamore,Platanus occidentalis,37.32212433,-122.043699,"5""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
601,American Sycamore,Platanus occidentalis,37.32212673,-122.0435479,"4""",16'-30',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
602,Tristania,Tristania conferta,37.3221329,-122.0434626,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
603,Tristania,Tristania conferta,37.32218205,-122.043489,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
604,Tristania,Tristania conferta,37.32227139,-122.0434906,"6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
605,Tristania,Tristania conferta,37.32233393,-122.0435087,"5""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
606,Tristania,Tristania conferta,37.32238141,-122.0433728,"5""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
607,Tristania,Tristania conferta,37.32237159,-122.0433091,"8""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
608,Tristania,Tristania conferta,37.32236748,-122.0431871,"6""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
609,Tristania,Tristania conferta,37.32237045,-122.0431096,"5""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
610,Tristania,Tristania conferta,37.32237209,-122.0429841,"3""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
611,Tristania,Tristania conferta,37.32237413,-122.0429021,"6""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
612,Tristania,Tristania conferta,37.32238213,-122.0427717,"5""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
613,Tristania,Tristania conferta,37.32237718,-122.0426881,"4""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
614,Tristania,Tristania conferta,37.32235805,-122.0424648,"7""",16'-30',,,,,60% - Fair,07/01/2022,Structural pruning and clearance
615,Tristania,Tristania conferta,37.32182975,-122.0420499,"6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
616,Tristania,Tristania conferta,37.32182581,-122.0421246,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
617,Tristania,Tristania conferta,37.32182709,-122.0422446,"3""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
618,Tristania,Tristania conferta,37.32182362,-122.0423283,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
619,Tristania,Tristania conferta,37.32182256,-122.0424718,"5""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
620,Tristania,Tristania conferta,37.32181731,-122.042535,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
621,Tristania,Tristania conferta,37.32182275,-122.0426648,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
622,Tristania,Tristania conferta,37.32181128,-122.0427455,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
623,Tristania,Tristania conferta,37.3218233,-122.0428799,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
624,Tristania,Tristania conferta,37.32182136,-122.0429657,"5""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
625,Tristania,Tristania conferta,37.3,-122.0,"6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
626,Tristania,Tristania conferta,37.3218041,-122.0431401,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
627,Tristania,Tristania conferta,37.32181094,-122.0433016,"5""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
628,Tristania,Tristania conferta,37.32181289,-122.0433818,"4""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
629,Tristania,Tristania conferta,37.32196329,-122.043508,"7""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
630,Tristania,Tristania conferta,37.32192144,-122.0435095,"9""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
631,Tristania,Tristania conferta,37.32188181,-122.0435115,"6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
632,Tristania,Tristania conferta,37.32184197,-122.04351,"9""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
633,Tristania,Tristania conferta,37.32158852,-122.043498,"6""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
634,Tristania,Tristania conferta,37.32155229,-122.0434899,"5""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
635,Tristania,Tristania conferta,37.32147568,-122.0434941,"5""",16'-30',,,,,60% - Fair,04/04/2022,Structural pruning and clearance
636,Chinese Elm,Ulmus parvifolia,37.32120217,-122.0420026,"10""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
637,Chinese Elm,Ulmus parvifolia,37.32117498,-122.0421007,"9""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
638,Chinese Elm,Ulmus parvifolia,37.32117497,-122.042202,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
639,Chinese Elm,Ulmus parvifolia,37.32117706,-122.0423008,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance  /  remove wire chocking the tree"
640,Chinese Elm,Ulmus parvifolia,37.32117134,-122.0424768,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
641,Chinese Elm,Ulmus parvifolia,37.32115631,-122.0425581,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance  /  remove wire chocking the tree"
642,Chinese Elm,Ulmus parvifolia,37.32116237,-122.0426726,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance  /  remove wire chocking the tree"
643,Chinese Elm,Ulmus parvifolia,37.32116397,-122.042749,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
644,Chinese Elm,Ulmus parvifolia,37.32114823,-122.0428733,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
645,Chinese Elm,Ulmus parvifolia,37.32115289,-122.0429598,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
646,Chinese Elm,Ulmus parvifolia,37.32110549,-122.0431687,"9""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
647,Chinese Elm,Ulmus parvifolia,37.32104877,-122.0433633,"6""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
648,Chinese Elm,Ulmus parvifolia,37.32101839,-122.043471,"5""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
649,Chinese Elm,Ulmus parvifolia,37.32099419,-122.0433219,"9""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
650,Chinese Elm,Ulmus parvifolia,37.32099293,-122.0432519,,16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
651,Chinese Elm,Ulmus parvifolia,37.32111723,-122.0431048,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance  /  remove wire chocking the tree"
652,Chinese Elm,Ulmus parvifolia,37.32102786,-122.0431187,"4""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
653,Chinese Elm,Ulmus parvifolia,37.32103164,-122.0430406,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
654,Chinese Elm,Ulmus parvifolia,37.32107663,-122.0433051,"3""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
655,Chinese Elm,Ulmus parvifolia,37.32104239,-122.0429056,"4""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
656,Chinese Elm,Ulmus parvifolia,37.32105355,-122.0428574,"7""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
657,Chinese Elm,Ulmus parvifolia,37.32106913,-122.0427273,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
658,Chinese Elm,Ulmus parvifolia,37.32107454,-122.0426755,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
659,Chinese Elm,Ulmus parvifolia,37.32108266,-122.0425553,"6""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
660,Chinese Elm,Ulmus parvifolia,37.32108802,-122.0424882,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
661,Chinese Elm,Ulmus parvifolia,37.32109681,-122.0423426,"4""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
662,Chinese Elm,Ulmus parvifolia,37.32110005,-122.0422879,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
663,Chinese Elm,Ulmus parvifolia,37.32108512,-122.0421774,"5""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
664,Chinese Elm,Ulmus parvifolia,37.32109473,-122.0421113,"6""",1'-15',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
665,Chinese Pistache,Pistacia chinensis,37.31955889,-122.0435386,"16""",31'-45',,,,,60% - Fair,04/04/2022,"Crown clean, crown thin, end-weight reduction, and clearance pruning"
666,Chinese Elm,Ulmus parvifolia,37.31956572,-122.0432995,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
667,Chinese Elm,Ulmus parvifolia,37.31956655,-122.0432286,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
668,Chinese Elm,Ulmus parvifolia,37.31954796,-122.0431236,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
669,Chinese Elm,Ulmus parvifolia,37.31953684,-122.0430593,"6""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
670,Chinese Elm,Ulmus parvifolia,37.31957229,-122.0429178,"8""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
671,Chinese Elm,Ulmus parvifolia,37.31954587,-122.0428543,"7""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
672,Chinese Elm,Ulmus parvifolia,37.31969909,-122.042537,"9""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
673,Chinese Elm,Ulmus parvifolia,37.3197201,-122.0424733,"10""",16'-30',,,,,60% - Fair,07/05/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
674,Crapemyrtle,Lagerstroemia indica,37.31950274,-122.0427275,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
675,Crapemyrtle,Lagerstroemia indica,37.31951143,-122.042663,"1""-6""",1'-15',,,,,60% - Fair,04/04/2022,Structural pruning
